rank,title,director,actors,genres,url
20,The Year of Living Dangerously,Peter Weir,Mel Gibson; Sigourney Weaver; Linda Hunt,"Romance, Drama",https://letterboxd.com/film/the-year-of-living-dangerously/
21,The Secret of NIMH,Don Bluth,Elizabeth Hartman; Derek Jacobi; Arthur Malet,"Animation, Fantasy, Adventure, Family, Science Fiction",https://letterboxd.com/film/the-secret-of-nimh/
22,Star Trek II: The Wrath of Khan,Nicholas Meyer,William Shatner; Leonard Nimoy; Ricardo Montalban,"Action, Thriller, Science Fiction, Adventure",https://letterboxd.com/film/star-trek-ii-the-wrath-of-khan/
23,48 Hrs.,Walter Hill,Nick Nolte; Eddie Murphy; Annette O'Toole,"Action, Crime, Comedy",https://letterboxd.com/film/48-hrs/
24,The Verdict,Sidney Lumet,Paul Newman; Charlotte Rampling; Jack Warden,Drama,https://letterboxd.com/film/the-verdict-1982/
25,The Slumber Party Massacre,Amy Holden Jones,Michele Michaels; Robin Stille; Michael Villella,"Horror, Comedy",https://letterboxd.com/film/the-slumber-party-massacre/
26,Annie,John Huston,Aileen Quinn; Albert Finney; Carol Burnett,"Comedy, Drama, Family",https://letterboxd.com/film/annie/
27,Fanny and Alexander,Ingmar Bergman,Pernilla Allwin; Bertil Guve; Jan Malmsjö,"Mystery, Fantasy, Drama",https://letterboxd.com/film/fanny-and-alexander/
28,Sophie's Choice,Alan J. Pakula,Meryl Streep; Kevin Kline; Peter MacNicol,"War, Drama, Romance",https://letterboxd.com/film/sophies-choice/
29,Halloween III: Season of the Witch,Tommy Lee Wallace,Tom Atkins; Stacey Nelkin; Dan O'Herlihy,"Horror, Science Fiction, Mystery",https://letterboxd.com/film/halloween-iii-season-of-the-witch/
30,Grease 2,Patricia Birch,Maxwell Caulfield; Michelle Pfeiffer; Lorna Luft,"Romance, Music, Comedy",https://letterboxd.com/film/grease-2/
31,One from the Heart,Francis Ford Coppola,Teri Garr; Frederic Forrest; Raúl Juliá,"Drama, Romance",https://letterboxd.com/film/one-from-the-heart/
32,Basket Case,Frank Henenlotter,Kevin Van Hentenryck; Terri Susan Smith; Beverly Bonner,"Comedy, Horror",https://letterboxd.com/film/basket-case/
33,Evil Under the Sun,Guy Hamilton,Peter Ustinov; James Mason; Sylvia Miles,"Drama, Crime, Thriller, Mystery",https://letterboxd.com/film/evil-under-the-sun/
34,Smithereens,Susan Seidelman,Susan Berman; Brad Rijn; Richard Hell,"Romance, Drama, Music",https://letterboxd.com/film/smithereens/
35,The Party 2,Claude Pinoteau,Claude Brasseur; Brigitte Fossey; Sophie Marceau,"Comedy, Drama, Romance",https://letterboxd.com/film/the-party-2/
36,Creepshow,George A. Romero,Hal Holbrook; Adrienne Barbeau; Fritz Weaver,"Comedy, Horror",https://letterboxd.com/film/creepshow/
37,Burden of Dreams,Les Blank,Candace Laughlin; Werner Herzog; Klaus Kinski,Documentary,https://letterboxd.com/film/burden-of-dreams/
38,Cat People,Paul Schrader,Nastassja Kinski; Malcolm McDowell; John Heard,"Fantasy, Horror",https://letterboxd.com/film/cat-people-1982/
39,Querelle,Rainer Werner Fassbinder,Brad Davis; Franco Nero; Jeanne Moreau,"Crime, Drama",https://letterboxd.com/film/querelle/
40,Time Masters,René Laloux,Jean Valmont; Michel Elias; Frédéric Legros,"Animation, Science Fiction, Adventure",https://letterboxd.com/film/time-masters/
41,The Last Horror Film,David Winters,Caroline Munro; Joe Spinell; Judd Hamilton,"Comedy, Horror",https://letterboxd.com/film/the-last-horror-film/
42,The Plague Dogs,Martin Rosen,John Hurt; Christopher Benjamin; James Bolam,"Drama, Adventure, Animation",https://letterboxd.com/film/the-plague-dogs/
43,An Officer and a Gentleman,Taylor Hackford,Richard Gere; Debra Winger; Louis Gossett Jr.,"Drama, Romance",https://letterboxd.com/film/an-officer-and-a-gentleman/
44,Gandhi,Richard Attenborough,Ben Kingsley; Candice Bergen; Edward Fox,"Drama, History",https://letterboxd.com/film/gandhi/
45,Victor/Victoria,Blake Edwards,Julie Andrews; James Garner; Robert Preston,"Comedy, Romance, Music",https://letterboxd.com/film/victor-victoria/
46,Pieces,Juan Piquer Simón,Christopher George; Lynda Day George; Frank Braña,"Horror, Thriller",https://letterboxd.com/film/pieces/
47,The Best Little Whorehouse in Texas,Colin Higgins,Burt Reynolds; Dolly Parton; Dom DeLuise,Comedy,https://letterboxd.com/film/the-best-little-whorehouse-in-texas/
48,Deathtrap,Sidney Lumet,Michael Caine; Christopher Reeve; Dyan Cannon,"Crime, Drama, Thriller, Comedy",https://letterboxd.com/film/deathtrap/
49,The Living Dead Girl,Jean Rollin,Marina Pierro; Françoise Blanchard; Mike Marshall,Horror,https://letterboxd.com/film/the-living-dead-girl/
50,Thunder,Takashi Ito,Seiko Nakano,"Fantasy, Animation, Mystery",https://letterboxd.com/film/thunder-1982/
